Delivery Date,Hour,Ontario,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West
2021-01-01,1,11.17526068942513,0.8965699731296762,36.19541696881798,0.6943694267515924,0.6943694267515922,0.14999999999999997,3.751995497299319,0.17262529832935558,0.4831219065570579,23.714630060620905,94.07092815470469
2021-01-01,2,8.521134883801,1.2571093110857394,48.68813658536586,0.696868201366051,0.6968682013660509,0.15,2.149715083215404,0.1742730538922155,1.6772214539953265,26.009145201034436,60.94552761693702
2021-01-01,3,7.600593070573407,1.2902463025684152,48.84915851272014,0.7002394294447275,0.7002394294447274,0.15,1.7794814637476613,0.17872274881516587,0.8283496440896434,30.276182705625626,45.60232923319444
2021-01-01,4,7.691555791877095,1.4156454024283482,52.52338590956887,0.6257707910750505,0.6257707910750507,0.15,0.8113452076020469,0.18440187124081084,0.187290069447767,37.112657988777265,41.54134319270192
2021-01-01,5,10.509729461458356,4.15877947147996,56.73914193143008,0.7005144450076026,0.7005144450076024,0.15,0.5987739769630833,0.16944874916980296,1.0353487961982866,43.9578136190556,43.67775238553607
2021-01-01,6,10.540356766806468,4.2799112518871745,56.75010270879306,0.6881345336334083,0.6881345336334084,0.15,0.15561627392162788,0.17040459871766528,0.17765371430398252,40.28636172169149,46.246193356889655
2021-01-01,7,8.614528247852759,2.2909318917121606,55.376713679714214,0.6415138430276859,0.6415138430276859,0.15000000000000002,0.1609680437965052,0.17674848007205582,0.1878539668576387,42.89136707302691,47.36350082230915
2021-01-01,8,7.582841311364439,1.4324356935738016,54.93364923766752,0.6406012506012507,0.6406012506012506,0.15000000000000002,1.301584900623765,0.1816647531572905,2.331512322793137,46.666891058600925,45.94318477565058
2021-01-01,9,9.575123294132755,3.3686489612233306,52.826273394321404,0.5657550505050506,0.5657550505050505,0.15000000000000002,0.7886531331154417,0.18151641239019875,1.3416088498007546,48.39362165432213,45.04531455212411
2021-01-01,10,7.214762643165329,1.2806689231620563,52.34431318501823,0.6483130271790065,0.6483130271790065,0.14999999999999997,2.1737499215121368,0.18347004608294928,3.870778777614116,49.23894770425832,42.68438705351516
2021-01-01,11,8.460461252391948,2.567822419230238,51.217392827076786,0.6483147632311976,0.6483147632311976,0.15000000000000002,0.1912155209043721,0.18296143847486995,0.23688196998672553,42.80945905481398,44.02712204825965
