Delivery Date,Hour,Consumption-based EF (g CO2e/kWh)
2020-01-11,11,18.438882998161493
2020-01-11,12,18.506372103039034
2020-01-11,13,18.585378101284963
2020-01-11,14,18.77466851621841
2020-01-11,15,14.861780993649747
2020-01-11,16,16.822358106833935
2020-01-11,17,10.063723065512885
2020-01-11,18,9.124254757973265
2020-01-11,19,9.335064215429854
2020-01-11,20,9.451365615712072
2020-01-11,21,9.591153999521302
2020-01-11,22,9.923290080237246
2020-01-11,23,10.262667748651284
2020-01-11,24,10.61380168322797
2020-01-12,1,11.427279827971011
2020-01-12,2,11.342582502068549
2020-01-12,3,11.096530817737976
2020-01-12,4,10.224767154513222
2020-01-12,5,10.028259287419186
2020-01-12,6,9.69330495457832
2020-01-12,7,9.580354703527965
2020-01-12,8,16.13052454070477
2020-01-12,9,17.492162416556212
2020-01-12,10,17.7784771431253
2020-01-12,11,21.345869566339942
2020-01-12,12,23.657194734186294
2020-01-12,13,23.18957034755038
2020-01-12,14,26.659766892386557
2020-01-12,15,28.399957864476793
2020-01-12,16,35.786816480726976
2020-01-12,17,35.81200918502154
2020-01-12,18,35.45437998364092
2020-01-12,19,37.32403508345329
2020-01-12,20,31.929721696995802
2020-01-12,21,29.184880102186078
2020-01-12,22,27.102263890494996
2020-01-12,23,22.242869831572534
2020-01-12,24,15.22553940450981
2020-01-13,1,15.313944482972659
2020-01-13,2,16.126777894932705
2020-01-13,3,17.412488120851854
2020-01-13,4,28.00686445195248
2020-01-13,5,46.52386129366516
2020-01-13,6,50.29217340678432
2020-01-13,7,54.295367698240554
2020-01-13,8,65.25220820269577
2020-01-13,9,80.55036949605818
2020-01-13,10,81.71973373712677
2020-01-13,11,79.90410868937599
2020-01-13,12,76.2475288633161
2020-01-13,13,70.34990181461615
2020-01-13,14,79.1966109011503
2020-01-13,15,85.00647509283196
2020-01-13,16,91.66573166726947
2020-01-13,17,87.19627319460788
2020-01-13,18,81.39762814660675
2020-01-13,19,75.94495174450738
2020-01-13,20,79.58805236088207
2020-01-13,21,83.3108005634809
2020-01-13,22,84.26154405931054
2020-01-13,23,53.463306528141096
2020-01-13,24,35.918522943253826
2020-01-14,1,16.33841461305207
2020-01-14,2,11.881363812223531
2020-01-14,3,12.372261984691821
2020-01-14,4,15.03631741087886
2020-01-14,5,28.195732503637643
2020-01-14,6,42.59371583956904
2020-01-14,7,52.22520721181272
2020-01-14,8,50.6868675172276
2020-01-14,9,57.74986000517763
2020-01-14,10,65.09097160199761
2020-01-14,11,71.82819966275547
2020-01-14,12,74.8254682855775
2020-01-14,13,63.66601358009331
2020-01-14,14,72.71801243921709
2020-01-14,15,66.79364157605517
2020-01-14,16,57.08473212121218
2020-01-14,17,50.9643698724517
2020-01-14,18,39.434435757108275
2020-01-14,19,35.385148411370956
2020-01-14,20,29.351142030118183
2020-01-14,21,16.512856068020334
2020-01-14,22,13.11915403212669
2020-01-14,23,10.345608000772675
2020-01-14,24,10.013635647710469
2020-01-15,1,10.736476034285705
2020-01-15,2,10.916946217619397
2020-01-15,3,11.10117730607109
2020-01-15,4,13.80190699845894
2020-01-15,5,21.77308701656125
2020-01-15,6,29.8144873613888
2020-01-15,7,39.7696754899127
2020-01-15,8,41.50412576477539
2020-01-15,9,41.30958095061766
2020-01-15,10,41.3598704471979
2020-01-15,11,42.09422217811342
2020-01-15,12,48.177194718659095
2020-01-15,13,54.79114804514329
2020-01-15,14,57.02676283479637
2020-01-15,15,54.1713313667552
2020-01-15,16,49.60513232795653
2020-01-15,17,48.54654744066978
2020-01-15,18,48.397740978340046
2020-01-15,19,33.049914818470874
2020-01-15,20,29.98869788550783
2020-01-15,21,26.84215948322714
2020-01-15,22,20.17886895045355
2020-01-15,23,12.382304124646481
2020-01-15,24,11.448229317114405
2020-01-16,1,12.205169008539551
2020-01-16,2,13.233545254375874
2020-01-16,3,12.994683956905996
2020-01-16,4,12.818412505139303
2020-01-16,5,11.089032204220688
2020-01-16,6,11.174348000943699
2020-01-16,7,12.07462586376775
2020-01-16,8,15.235474900919327
2020-01-16,9,23.59107544606344
2020-01-16,10,30.697613532118172
2020-01-16,11,26.748988917456245
2020-01-16,12,22.979598708638758
2020-01-16,13,26.084796347901587
2020-01-16,14,25.000385106798575
2020-01-16,15,26.436301107493215
