Delivery Date,Ontario,Hour,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West
2020-01-01,7.876075569578981,1,0.0015768274138299374,0.0532442961127291,0.00367857397472268,0.0036785739747226794,0.00015037303093013481,0.00019974938642947898,0.0001722114419538307,0.00020578411109502216,0.008595948969360818,0.0545467250150357
2020-01-01,7.741767276359322,2,0.0014630936184545549,0.054128169329622965,0.003490235101403322,0.0034902351014033206,0.0001517337255072273,0.00019018877157637494,0.00016906086663294554,0.00019613588763567376,0.012264534944525868,0.05890806498488508
2020-01-01,7.894201940368316,3,0.001544796385569469,0.054069982355540315,0.003481807534595912,0.003481807534595912,0.0001523273138470183,0.00018085821680152237,0.00016413025691376206,0.00018669486321293123,0.015693407664918283,0.05403283431624946
2020-01-01,7.905410651833462,4,0.0015353184901945908,0.05413923387798667,0.003371714133349971,0.003371714133349971,0.00015275859918273142,0.00017419492526274584,0.00016008809867051096,0.00018003516638688793,0.02056441740122926,0.055623995528114596
2020-01-01,7.934818977555285,5,0.0016543566728072494,0.053483386361023275,0.0032285064594437364,0.003228506459443737,0.00015316608404024594,0.00017152622170059966,0.00016013806389468614,0.00017933535419165873,0.021527696254986142,0.05579772147313118
2020-01-01,7.823474995305752,6,0.0015127075057951712,0.05428679708655186,0.0033258403214392425,0.0033258403214392425,0.00015272257573585595,0.00016767564519674726,0.00015695885227810184,0.00017534256998855095,0.028696145183372063,0.04963135099513724
2020-01-01,7.800862730535957,7,0.0014934729787178564,0.05431763148308089,0.0033677209731064212,0.0033677209731064212,0.00015260839947148235,0.00016335518640872598,0.0001543297690996436,0.0001764553134445078,0.03395205770244464,0.04278286364000458
2020-01-01,14.287875569044003,8,0.0014306960948526938,0.053274472075009585,0.02122695865777198,0.021226958657771973,0.0001521387980881813,0.0001571074380083773,0.00015262234533702673,0.00017013169656788143,0.043461588317022994,0.0439918717115135
2020-01-01,15.700369105059286,9,0.0016071376534822865,0.053749820572729756,0.024153273137975606,0.024153273137975603,0.00015254474816818085,0.00015970070740268843,0.000156311013767209,0.00017269744941482467,0.045756936321095225,0.054831528055098055
2020-01-01,14.47579283521061,10,0.0013425940245648353,0.052662491246240256,0.022426805389870512,0.022426805389870512,0.00015296120861831182,0.0001662631401339909,0.00016153082137789686,0.00017946937733404316,0.037014138663609274,0.05345568146809368
2020-01-01,13.580887608746766,11,0.0013126196113841485,0.052928145218646624,0.021080337104255577,0.021080337104255577,0.00015327467376884384,0.00017857991359695083,0.00016846507207349915,0.0001923529481250242,0.03326603607626084,0.04685524042811392
2020-01-01,12.586750946693853,12,0.001275738151146268,0.05268265639383493,0.019719917380463733,0.01971991738046373,0.00015118341692004465,0.00020762776215550496,0.00019249715122904122,0.0002203534710556897,0.021773148465027026,0.04724005311737773
2020-01-01,11.48440698409052,13,0.000998515897530249,0.060645272458738256,0.01689707661290323,0.01689707661290323,0.00015000000000000001,0.0002383826275595691,0.0002050630570035312,0.0002534484096213338,0.011741046740283373,0.051284333290195466
2020-01-01,11.229329089970754,14,0.0009980078806234613,0.06025716272813263,0.016187984269251877,0.016187984269251873,0.00015000000000000004,0.0002342898107237902,0.00020046480296396094,0.0002480191936322043,0.011356673123132615,0.05135289939330209
2020-01-01,10.910389051471855,15,0.0010652499511748204,0.05840734917189201,0.015214707505518763,0.015214707505518765,0.00015,0.0002539741919795177,0.00020181292517006802,0.0002681967467303707,0.009286402414031303,0.05343967198131984
2020-01-01,11.84938158575964,16,0.0017507239672557085,0.0588840408403265,0.015190571375739646,0.015190571375739644,0.00014999999999999996,0.0002107930485805521,0.0001793152414010729,0.00022234450764276634,0.027627821107246705,0.05158100224941615
2020-01-01,8.338381997930796,17,0.0011346574431599457,0.052602413419913424,0.0069563776565732555,0.0069563776565732555,0.00015,0.000199278521408522,0.000188076561029181,0.00021125657494993556,0.029086451093278207,0.04920101494129024
2020-01-01,7.025841877295906,18,0.000978110674819391,0.045912608695652175,0.0038942071839650734,0.003894207183965073,0.00015000000000000001,0.001114377847091543,0.00021529723464149694,0.00024561384962219513,0.01805703002978436,0.049106726376741947
2020-01-01,7.022968646864688,19,0.001017929386308745,0.04735597044334975,0.003986870554765292,0.003986870554765292,0.00014999999999999996,0.0008173649320993483,0.00022838533023564553,0.00026024339211621933,0.010780567320745034,0.051816101012273706
2020-01-01,7.225588196737733,20,0.001070451548989927,0.043665480943738656,0.0039031192842942358,0.0039031192842942353,0.00015,0.0014965991769682397,0.0002304198717948718,0.0002547583120818745,0.013914252809534908,0.04917705462543298
2020-01-01,8.053757442149937,21,0.002002537010090528,0.04721705593719332,0.0038143123181377304,0.0038143123181377304,0.00015,0.0009671705832225917,0.00023153796130710448,0.00025395589991918197,0.01133474080624682,0.048079088090438725
2020-01-01,7.572899941798257,22,0.0016956349147119157,0.0491361899897855,0.0037454894104178593,0.003745489410417859,0.00015,0.0007223282445625802,0.00024737148560971555,0.00028116021356111245,0.002381473917280636,0.04107216991676679
