Delivery Date,Ontario,Hour,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West
2023-01-01,4.736993549027417,1,1.2758542178721912e-05,0.00012856445312500002,0.00013490415335463258,0.0001349041533546326,0.00015,0.00016690030450324065,0.00016577097300235553,0.00018190372766874473,0.018966147670262185,0.05497538246443159
2023-01-01,4.904674846193036,2,0.000158476375065255,0.00017500017210856522,0.00014141189247895733,0.00014141189247895736,0.00014999999999999996,0.00017411966831672643,0.00017077224199288257,0.00019146933089868673,0.016367698203472354,0.046235840044706496
2023-01-01,4.800917775154316,3,1.2765975331148528e-05,0.00018193378184235912,0.0001385219274499188,0.00013852192744991877,0.00014999999999999996,0.00017865900219584454,0.00017384877262139402,0.0001953321897317429,0.01862721031787602,0.04422196784119551
2023-01-01,4.780317873535656,4,5.269165620429174e-06,0.00019056313835254997,0.00013886571428571427,0.00013886571428571427,0.00015,0.00017385235507199443,0.00017112302380519712,0.00019163259752462248,0.009982485012747575,0.039996560540494455
2023-01-01,5.593750986998603,5,8.332487412141004e-06,0.00019411230246939017,0.00014660764474423832,0.00014660764474423832,0.00014999999999999996,0.00017511858224352546,0.0001765753172705536,0.0001933833645284489,0.007893662330534476,0.048183627297062256
2023-01-01,4.844888853940437,6,1.2735389073636852e-05,0.00020265183588472416,0.0001494026186579378,0.0001494026186579378,0.00015,0.0001727367108168263,0.00017554496402877692,0.00018870703977470106,0.01301488155529896,0.04314458607285343
2023-01-01,11.52874647319629,7,5.859137421738026e-06,0.00021914847996563574,0.019795312499999995,0.019795312499999995,0.00014999999999999996,0.00016716197849160004,0.00017100483610961852,0.0001848284781394857,0.015069545646257242,0.05514934391256443
2023-01-01,20.138480103043857,8,6.665479652787193e-06,0.0002563162589910366,0.040461072101790764,0.040461072101790764,0.00015000000000000001,0.00015620529394356594,0.0001615370866845397,0.00017262198316965168,0.04699402166071072,0.08220313175017221
2023-01-01,28.75193649344721,9,6.717770746820193e-06,0.0002651600081923457,0.08036686637080867,0.08036686637080867,0.00015,0.00016070087684420258,0.00016768780844452565,0.00017921416920218988,0.041896285673774895,0.06776934930082944
2023-01-01,33.31227065382666,10,5.677940548009986e-06,0.00022859388646288207,0.06881485919966124,0.06881485919966122,0.00015,0.00017057166756765903,0.00016376623376623378,0.0001826117806833302,0.057792856651760836,0.11991423892495642
2023-01-01,42.027546023564064,11,5.606794393199844e-06,0.00023125623960066553,0.06953230818278427,0.06953230818278429,0.00015000000000000001,0.00017531757107771458,0.00016974449339207047,0.00018730351440660219,0.05074771095038165,0.2087333770361224
2023-01-01,43.782814085171644,12,5.447537194431857e-06,0.00023397950469684033,0.07128047834518424,0.07128047834518424,0.00015000000000000001,0.00017068653014502843,0.00016097676044032848,0.00018135810890061404,0.038466919398204125,0.21516983749373422
2023-01-01,46.527603845240925,13,4.941466785114993e-06,0.0002167186147186147,0.08281110115538788,0.0828111011553879,0.00015,0.00016750925754282188,0.00016280779450841457,0.00018273441894954155,0.047530041671663886,0.21628340904922977
2023-01-01,51.17823001108064,14,4.147597825389868e-06,0.00018462735462735464,0.09451771898278961,0.0945177189827896,0.00015,0.00017116989353526494,0.00017623482549317148,0.00019253190706232945,0.06961604921901554,0.22084417546845736
2023-01-01,37.68078509925856,15,3.8140991980799666e-06,0.00017142741281427418,0.028923934383202097,0.0289239343832021,0.00015000000000000001,0.00017023433144145058,0.00017592963873652354,0.00018778188148856618,0.0672603509337239,0.2708262135283724
2023-01-01,32.91472067714632,16,3.5147465173701696e-06,0.00016057370517928287,0.008670780757097792,0.008670780757097794,0.00015000000000000004,0.00016534434596046196,0.00017023537932283174,0.00018028806577372074,0.05977411859202927,0.2894999345649642
2023-01-01,38.48798037948658,17,2.0951044791839725e-06,9.671600877192984e-05,0.03050015686039611,0.030500156860396102,0.0001504642688946793,0.00015985939270066278,0.00017514290663433224,0.00018444245681375416,0.08058361179112947,0.30342989671945464
2023-01-01,49.27542811622909,18,0.002160682909618499,0.00011013269639065816,0.0654869701216821,0.06548697012168211,0.00015022436547692652,0.00016623278565985528,0.00017400100317672626,0.00018903061836614632,0.08753926154845765,0.30057862580854317
2023-01-01,47.86553678563243,19,0.0006008537119956544,0.00014424708377518562,0.0632820698820269,0.06328206988202692,0.00015230119680793806,0.0001778576083390331,0.00017916123778501626,0.00019691139322370552,0.08954681429716542,0.2820627634256855
2023-01-01,33.47534603811434,20,3.581087049462411e-06,0.0001636045197740113,0.06674022136474411,0.06674022136474411,0.00014999999999999996,0.0001814926532201278,0.0001798115047123822,0.00019847721978201997,0.09545400971099163,0.09857354707515717
2023-01-01,25.44085547630991,21,5.955050126463765e-06,0.0002147140163419233,0.0711818327556326,0.07118183275563258,0.00015,0.00018699079684140877,0.0001808138597904916,0.00020106116837438086,0.0681337313510096,0.04220413840189727
2023-01-01,24.579080140662597,22,5.82663553804009e-06,0.00025102810650887576,0.07247373312679797,0.07247373312679797,0.00015000000000000001,0.00018609358840631325,0.00017716956802063183,0.00020006935043412612,0.06798917159890848,0.039627339985277614
2023-01-01,24.72376273069564,23,6.220163954924163e-06,0.00025545324768022837,0.07349326325206888,0.07349326325206888,0.00015,0.00019620274862151388,0.00018176025554808334,0.00021182013867495763,0.05837981833926844,0.03924700788480394
2023-01-01,12.782198746527104,24,7.571263421294277e-06,0.0002972910662824208,0.029243446132596686,0.029243446132596686,0.00015,0.00018558548109939605,0.000172065051668643,0.00019787041969133548,0.03843642287447548,0.04535083876322376
2023-01-02,4.669380438338239,1,9.220118324721747e-06,0.0003491527093596059,0.00012828596018264236,0.00012828596018264233,0.00015030281635118733,0.0001891712147018936,0.000177642220699109,0.00019703386826120867,0.015764621687285752,0.049665307534049546
2023-01-02,4.764903281750265,2,9.926462137928367e-06,0.0003634786821705426,0.0001325255568896302,0.00013252555688963023,0.0001516052357304173,0.0001974932296638551,0.00018043075338939417,0.00020232834140177932,0.023497300430999447,0.04741370847352969
2023-01-02,4.716127784447114,3,9.523683731733018e-06,0.0003474511930585683,0.0001328097099981252,0.0001328097099981252,0.0001508632353281579,0.00019260315919468796,0.00018155855388341118,0.00020156081284402474,0.015595537956205214,0.050588746403932246
2023-01-02,7.415442937479326,4,9.066395220729903e-06,0.0003272450594956595,0.00013310283256643882,0.00013310283256643882,0.00015119980913757617,0.0001831304581356117,0.0001729799279464745,0.0001925360906154982,0.011382433081886387,0.07339673405391198
2023-01-02,20.282750288468065,5,9.49936216102475e-06,0.00034395833333333327,0.013140584488359397,0.013140584488359397,0.00015098520386880117,0.00017442722155030732,0.00016177374784110527,0.000182879341054321,0.03391287002890542,0.1489007303307522
2023-01-02,37.8353516594033,6,9.6542937567155e-06,0.0003631945311276371,0.04067575321888413,0.04067575321888413,0.00015,0.00016114371282508242,0.00015809448818897634,0.00017321495921344824,0.05445177414530204,0.22235891935090762
2023-01-02,49.27323163988812,7,9.313664131185612e-06,0.00037065722195224113,0.07122042109832863,0.07122042109832864,0.00015000000000000001,0.0001576597188474574,0.00016082397003745318,0.00017251110856592565,0.07195425337176595,0.24466704705826892
2023-01-02,56.345349679222515,8,6.670468796857591e-06,0.0002770912738214643,0.07988559565706498,0.07988559565706498,0.012457643742953778,0.0014020552296159245,0.00016320685209062445,0.00017109940895894963,0.09949828985793088,0.2836827402787251
2023-01-02,56.94207459352116,9,5.401230816188966e-06,0.0002331634182908546,0.08181820341813603,0.08181820341813602,0.018852895322939864,0.001768110061119345,0.0001669313743723266,0.00017414881116898103,0.1019223330013021,0.30137809447074215
2023-01-02,54.33899219304472,10,4.188545120931335e-06,0.00018556451612903224,0.08261505174085107,0.08261505174085108,0.018857061706393407,0.0025361764134692938,0.00016491425410289503,0.00017849389447217423,0.09662731701594342,0.2313846921336266
2023-01-02,53.46737592366323,11,3.6464005391173186e-06,0.00016520278099652373,0.08708357794945629,0.0870835779494563,0.018852895322939867,0.0036372301105470984,0.0001612547805499909,0.00018424594242393174,0.0895664877311,0.20845145319959646
2023-01-02,53.35801378665732,12,3.282447226426219e-06,0.00014963270142180098,0.08683865140031588,0.08683865140031587,0.01884873079492318,0.003838049351192866,0.00015657245080500891,0.00020239698624997153,0.09193591768718508,0.20808273031123767
2023-01-02,56.7393320931349,13,3.609870005201893e-06,0.0001625679172056921,0.08812917285856169,0.08812917285856166,0.02565392480211082,0.0049049034836572926,0.0001543409490333919,0.0002107866338565409,0.1084201700020783,0.2338061819999302
2023-01-02,56.61394944707742,14,3.239358831167437e-06,0.00014661338069863822,0.09636799793534463,0.09636799793534465,0.03804896078851511,0.007671338279562428,0.0001564721579790073,0.0002073180492467732,0.0893038988635984,0.2182358289929258
2023-01-02,53.22017948426673,15,3.058092822769444e-06,0.00014204404291360813,0.09519376711969411,0.09519376711969411,0.0385126202179953,0.009267854974789455,0.00016496115216979343,0.00021057732706491203,0.05933483502397621,0.2377245483015877
2023-01-02,54.82008399348108,16,3.1585277860029736e-06,0.0001358523042754026,0.09565751031184352,0.09565751031184352,0.03864646055437101,0.009309297973715732,0.00016441847206385404,0.00018560718426811437,0.06747101305222256,0.2532109627521532
2023-01-02,61.15232017523428,17,3.2824018193325147e-06,0.00012301086394205895,0.09388182265261433,0.09388182265261434,0.03887027718550106,0.00752337525019923,0.0001630881516587678,0.00016849998892405982,0.05891024666241736,0.34826330689308893
2023-01-02,62.946723837807944,18,3.2315565051509207e-06,0.00012086477987421386,0.09388201390875642,0.0938820139087564,0.03887027718550107,0.005815451376855199,0.00015487606296363306,0.00015625802785979834,0.06134225696782294,0.43235339656479294
2023-01-02,63.1448021051501,19,2.377507221994111e-06,0.0001190995260663507,0.0925376801945778,0.0925376801945778,0.03887853486884198,0.005797302320662842,0.00015434961531579888,0.00015705220130880394,0.05693346864654212,0.3886600584813094
2023-01-02,61.83522060409925,20,2.1866128283519764e-06,0.00010770005299417066,0.09300313679862329,0.09300313679862328,0.03875013856320614,0.006199898282906334,0.00015748518052811209,0.00016202668565584518,0.0542051544617534,0.3596990379229986
2023-01-02,42.69466611476667,21,3.323267409687347e-06,0.00010977233921457028,0.08226854699446519,0.08226854699446519,0.016646622826571558,0.002650980499568007,0.00015922660897782582,0.0001681615842243208,0.057065804991492684,0.2582733726296378
2023-01-02,25.826048485021083,22,4.8538362648450994e-06,0.00013019727891156463,0.07843586878154286,0.07843586878154289,0.00015,0.0001507867940325133,0.00015428217383607715,0.00016698203997146142,0.06287650430679308,0.07621863228864227
2023-01-02,11.124036806693724,23,6.1534100001801665e-06,0.00015096984515077425,0.027115858485898082,0.027115858485898082,0.00014999999999999996,0.0001565791153450289,0.00015269481634054235,0.0001711822865816504,0.047979352465271075,0.04758676697265476
2023-01-02,4.4813563792130795,24,8.430540604253761e-06,0.00016974957408905347,0.0001104431929480901,0.00011044319294809008,0.00014999999999999996,0.00016035770964740317,0.00015482524601289447,0.00017388332118689086,0.028123717265849602,0.05719955313604186
2023-01-03,4.652154577117244,1,4.1913847818011715e-05,0.00015908458625595007,0.00011266984505363528,0.00011266984505363526,0.00015,0.00016069497514014131,0.00015553310696095077,0.00017237522147998878,0.016566755188381365,0.05563782955792645
2023-01-03,6.290244152165912,2,7.724342765282599e-06,0.00015485027424198442,0.00011377397735151372,0.00011377397735151374,0.00015000000000000001,0.00016916817368446658,0.00015656565656565653,0.00017866544230180588,0.017923476155382825,0.06247229566810908
2023-01-03,5.222451459243587,3,8.360038156731274e-06,0.0001657695881167145,0.00011635234080319503,0.00011635234080319499,0.00015,0.0001740965369950727,0.00015924803215541789,0.00018196932778992135,0.02930419403144866,0.04938246935361881
2023-01-03,4.700117861313456,4,8.397781943586674e-06,0.00016514002018930336,0.00011661420863309351,0.00011661420863309351,0.00015,0.00017224966686665806,0.00015817456274409912,0.00018031825207829138,0.03106550276102222,0.048868424137211965
2023-01-03,11.709854655279374,5,1.0055694936507773e-05,0.0001651968548710141,0.015334175269053372,0.015334175269053372,0.00014999999999999993,0.00017364658580197516,0.00016111456713322966,0.00018214028291397937,0.030725629396409177,0.0769888682928226
2023-01-03,30.95196681699079,6,1.4946587201797503e-05,0.0003793581467920799,0.05115453248755833,0.05115453248755834,0.010805650800812092,0.0008535952070876967,0.00016322660098522164,0.00018815817076452764,0.05780240622141933,0.1449404118338697
2023-01-03,48.211915868137176,7,1.844090975832891e-05,0.0007990182756715938,0.08696637627574375,0.08696637627574375,0.02531797679001533,0.003221899205559057,0.00017711126711126717,0.00020220967028020134,0.07384709819635477,0.18510052015056583
2023-01-03,53.43833095747209,8,4.170602079940371e-06,0.0001913114754098361,0.09080372142486733,0.09080372142486731,0.037799359521776266,0.0043655268821091164,0.0001757249408768419,0.0012923898487770128,0.08480963434733502,0.2996284597701151
2023-01-03,51.36816499176745,9,3.703734608259927e-06,0.0001759803043867502,0.08707808951247094,0.08707808951247094,0.03822318113932153,0.014419276573743645,0.00017742150848069286,0.013938247630470198,0.07596165658702984,0.26410231027535264
2023-01-03,51.64629821791112,10,3.6189278003195676e-06,0.00017460809646856158,0.08891450407465412,0.08891450407465414,0.038646460554371,0.01587307112226969,0.00017733599130119606,0.015109998015921397,0.07998230817139096,0.26392918791946307
2023-01-03,52.23107970826695,11,3.5689975873084334e-06,0.000179061707523246,0.09857671965667476,0.09857671965667475,0.04008545164718386,0.008697704185845546,0.00017569060773480662,0.0002175230724776934,0.059585152031281896,0.22405540400805976
2023-01-03,54.579157111381136,12,0.0001081835484486835,0.00018296807592752375,0.09588148609353274,0.09588148609353275,0.04135401018459581,0.009715662330253373,0.00017448257655755016,0.000217284659565961,0.06298063448056862,0.22591171447495897
2023-01-03,59.8377572468103,13,8.267383343971512e-05,0.0001674823529411765,0.0924793034385113,0.0924793034385113,0.04391519949335023,0.00935183688874841,0.00018320921985815608,0.00022059080984738775,0.08927968073312999,0.24803938549408536
2023-01-03,58.78771828409566,14,3.574563215067531e-06,0.00017354545454545457,0.0910533903640011,0.0910533903640011,0.039723354632587866,0.008911204528554397,0.0001818614327062228,0.0002336534522271475,0.07732131088093616,0.2689706251142648
2023-01-03,61.88258430859104,15,2.961317859310087e-05,0.00017980014803849,0.09737051839786695,0.09737051839786698,0.0426002858352742,0.009451055537232274,0.00017648342059336822,0.00021294917613207088,0.07301970778585597,0.2703391828521064
2023-01-03,65.33690253949979,16,2.702262443438914e-06,0.0001378153846153846,0.09549851004932727,0.09549851004932726,0.06669367075870396,0.014051097180051791,0.0001851008645533141,0.00022097938829253032,0.09933857710844254,0.2675784168538021
2023-01-03,64.5345993795982,17,0.00010415784590455282,0.0001307312925170068,0.09303096617821675,0.09303096617821677,0.0669548383858663,0.012983827466220848,0.00018495406100698273,0.00022311423867117333,0.0989472969668466,0.3255939572559012
