Delivery Date,Hour,Consumption-based EF (g CO2e/kWh)
2023-01-13,2,4.108493060693732
2023-01-13,3,4.018420333139837
2023-01-13,4,9.372378447505586
2023-01-13,5,20.99361477984133
2023-01-13,6,35.29953935471738
2023-01-13,7,42.35372468224893
2023-01-13,8,40.8698652204412
2023-01-13,9,39.88843553085793
2023-01-13,10,43.48458822640133
2023-01-13,11,42.323672958963925
2023-01-13,12,39.57028447412648
2023-01-13,13,40.417804014108725
2023-01-13,14,44.42384208407286
2023-01-13,15,44.62787659001642
2023-01-13,16,44.47265204643086
2023-01-13,17,43.589312025830374
2023-01-13,18,43.92613461721669
2023-01-13,19,43.4098818961643
2023-01-13,20,43.36975557325086
2023-01-13,21,40.79134469521091
2023-01-13,22,31.827898508388685
2023-01-13,23,23.38097341217149
2023-01-13,24,11.604810031846528
2023-01-14,1,10.242047865643743
2023-01-14,2,9.580174133428626
2023-01-14,3,9.670823532277852
2023-01-14,4,9.667539428503463
2023-01-14,5,15.11662380311466
2023-01-14,6,28.19510655598618
2023-01-14,7,44.47377630212506
2023-01-14,8,48.15847283210921
2023-01-14,9,57.267994083433095
2023-01-14,10,76.58132650804534
2023-01-14,11,69.56703012555035
2023-01-14,12,65.18658523051396
2023-01-14,13,55.129659935001186
2023-01-14,14,54.169702774840424
2023-01-14,15,61.338653171706184
2023-01-14,16,65.40605584816696
2023-01-14,17,64.17093884361219
2023-01-14,18,79.35770137566004
2023-01-14,19,79.07160086698467
2023-01-14,20,67.84118173868762
2023-01-14,21,68.72676859719736
2023-01-14,22,63.560095778323706
2023-01-14,23,56.949819554456376
2023-01-14,24,40.711569066833505
2023-01-15,1,41.74967100551194
2023-01-15,2,42.013833537292044
2023-01-15,3,42.10448063035455
2023-01-15,4,47.31893484912623
2023-01-15,5,57.60281584664441
2023-01-15,6,64.99845888091396
2023-01-15,7,63.89802771923096
2023-01-15,8,54.27832898969725
2023-01-15,9,61.97372407683124
2023-01-15,10,63.38197351953354
2023-01-15,11,55.70491649056745
2023-01-15,12,53.067550188962215
2023-01-15,13,59.337330657241885
2023-01-15,14,69.43302184526922
2023-01-15,15,74.22254693134583
2023-01-15,16,74.59703208444431
2023-01-15,17,72.12258506572483
2023-01-15,18,77.33695812192602
2023-01-15,19,78.12782383029713
2023-01-15,20,72.30426012777829
2023-01-15,21,65.87553528060575
2023-01-15,22,52.974673807624114
2023-01-15,23,38.34160447562031
2023-01-15,24,25.235598326403068
2023-01-16,1,25.1097377344104
2023-01-16,2,22.018030529701043
2023-01-16,3,22.764738485761395
2023-01-16,4,25.45841899737988
2023-01-16,5,37.48704252768704
2023-01-16,6,51.417815658147404
2023-01-16,7,58.950419445945556
2023-01-16,8,59.43908672063545
2023-01-16,9,71.06060837391453
2023-01-16,10,53.66532382708676
2023-01-16,11,52.063956653493385
2023-01-16,12,54.2935319284621
2023-01-16,13,57.100726711786024
2023-01-16,14,58.84782535722493
2023-01-16,15,56.713041906089394
2023-01-16,16,56.535565059858556
2023-01-16,17,54.25189337153445
2023-01-16,18,52.03252050397208
2023-01-16,19,52.447609556420595
2023-01-16,20,45.99352768787398
2023-01-16,21,41.49959347524133
2023-01-16,22,28.47287354354277
2023-01-16,23,17.496975249891435
2023-01-16,24,6.652009338616239
2023-01-17,1,4.323863044019382
2023-01-17,2,6.671480079085922
2023-01-17,3,6.992003117813854
2023-01-17,4,18.07205211255121
2023-01-17,5,33.51948846149084
2023-01-17,6,55.010799249176266
2023-01-17,7,60.115844859581316
2023-01-17,8,61.5646174142955
2023-01-17,9,62.22595937465149
2023-01-17,10,66.0059328449519
2023-01-17,11,64.12066390827229
2023-01-17,12,60.765403832025065
2023-01-17,13,60.396341501403874
2023-01-17,14,61.3209468658506
2023-01-17,15,58.26539363726713
2023-01-17,16,57.32619641353568
2023-01-17,17,57.862214533951466
2023-01-17,18,56.058271183905624
2023-01-17,19,57.87246036188496
2023-01-17,20,54.903875802170624
2023-01-17,21,45.875448658626034
2023-01-17,22,38.597369881333925
2023-01-17,23,25.903090425717664
2023-01-17,24,7.47975486918695
2023-01-18,1,4.33797239075758
2023-01-18,2,4.396330849893541
2023-01-18,3,4.3900679959517035
2023-01-18,4,6.725134431792024
2023-01-18,5,13.553079979679701
2023-01-18,6,23.197797566444653
2023-01-18,7,29.295551830452933
2023-01-18,8,38.80851051411658
2023-01-18,9,53.28243858210409
2023-01-18,10,67.81332256836076
2023-01-18,11,76.56115433920313
2023-01-18,12,79.86421226241939
2023-01-18,13,81.66550686176122
2023-01-18,14,81.64001362028591
2023-01-18,15,84.00470746099086
2023-01-18,16,86.25106260569038
2023-01-18,17,81.33082693020248
2023-01-18,18,98.97757631190844
2023-01-18,19,85.45778484513067
2023-01-18,20,78.93966380993538
2023-01-18,21,76.14777723077215
2023-01-18,22,70.52298076611926
2023-01-18,23,44.37623515695639
2023-01-18,24,27.278680621063863
2023-01-19,1,27.546714469802595
2023-01-19,2,17.21822773440536
2023-01-19,3,5.989607496552487
2023-01-19,4,4.188903436137879
2023-01-19,5,7.351920098854037
2023-01-19,6,12.417410646286601
2023-01-19,7,23.417559892840597
2023-01-19,8,22.677982955399614
2023-01-19,9,27.65924369082246
2023-01-19,10,34.0117927730614
2023-01-19,11,38.97728558885456
2023-01-19,12,44.892821456400306
2023-01-19,13,51.14381419254598
2023-01-19,14,51.810342133913736
2023-01-19,15,54.46944513142213
2023-01-19,16,54.25967439272941
2023-01-19,17,65.5364665776921
2023-01-19,18,71.10160019824332
2023-01-19,19,75.42265982755902
2023-01-19,20,76.47140069022245
2023-01-19,21,62.340072742903594
2023-01-19,22,55.43242388146185
2023-01-19,23,34.168758073547224
2023-01-19,24,18.52211406447809
2023-01-20,1,7.724599453040801
2023-01-20,2,4.340045875109392
2023-01-20,3,4.338030673677678
2023-01-20,4,6.832515751902407
2023-01-20,5,14.676065024301046
2023-01-20,6,25.633370668297864
2023-01-20,7,42.01694429543918
2023-01-20,8,46.107182634822145
2023-01-20,9,64.00997235290954
2023-01-20,10,73.11439033616581
2023-01-20,11,74.40974087905002
2023-01-20,12,61.04511771971517
2023-01-20,13,64.56983136683868
2023-01-20,14,65.04577438829922
2023-01-20,15,64.43470098640613
2023-01-20,16,61.4316955462172
2023-01-20,17,62.28318527765572
2023-01-20,18,62.53125099872567
2023-01-20,19,63.23552028814404
2023-01-20,20,63.08671558733181
2023-01-20,21,61.13968896216006
2023-01-20,22,50.07859439877171
2023-01-20,23,50.575592048922545
2023-01-20,24,47.89532566525102
2023-01-21,1,38.14848693101124
2023-01-21,2,38.040835882558376
2023-01-21,3,36.084751439040936
2023-01-21,4,40.24433012510592
2023-01-21,5,39.811025837937066
2023-01-21,6,40.274522482784135
2023-01-21,7,39.18510039086564
2023-01-21,8,42.938989765061834
2023-01-21,9,47.98343758769677
2023-01-21,10,59.34550126724224
2023-01-21,11,70.69334410176978
2023-01-21,12,82.56486095316342
2023-01-21,13,77.72014914041073
2023-01-21,14,69.25046652453815
2023-01-21,15,62.83834021845157
2023-01-21,16,62.10982636492578
2023-01-21,17,61.47678298097014
2023-01-21,18,62.52245649460828
2023-01-21,19,62.335974900869864
2023-01-21,20,55.22354584187733
2023-01-21,21,42.533031408629604
2023-01-21,22,38.512652224412626
2023-01-21,23,33.469514486591095
2023-01-21,24,19.393984122914876
2023-01-22,1,15.665652544901734
2023-01-22,2,15.472889013429855
2023-01-22,3,11.654838561862235
2023-01-22,4,10.320148939305883
2023-01-22,5,14.678760671082754
2023-01-22,6,17.482812044847638
2023-01-22,7,27.0931691489641
2023-01-22,8,36.486232529964504
2023-01-22,9,44.376544487829015
2023-01-22,10,45.03822565895047
2023-01-22,11,50.649594779578464
2023-01-22,12,59.90357655103088
2023-01-22,13,62.2365538992755
2023-01-22,14,62.012322993407864
2023-01-22,15,62.16807057532884
2023-01-22,16,63.08756008828971
2023-01-22,17,65.58041841223049
2023-01-22,18,73.74407618683279
2023-01-22,19,76.50392797844526
2023-01-22,20,66.70431712288568
2023-01-22,21,59.02993293240022
2023-01-22,22,43.78550980222459
2023-01-22,23,35.23700768325197
2023-01-22,24,31.430882341448864
2023-01-23,1,20.278387211876183
2023-01-23,2,12.681120445093102
2023-01-23,3,18.989421342711378
2023-01-23,4,25.108414444589307
2023-01-23,5,32.12423495742218
2023-01-23,6,45.890769979746665
2023-01-23,7,54.42796858794079
2023-01-23,8,58.626933342747066
2023-01-23,9,62.49937584708287
2023-01-23,10,62.61287021877212
2023-01-23,11,57.321546793486434
2023-01-23,12,58.70916397856192
2023-01-23,13,63.14766499489044
2023-01-23,14,57.359204391173115
2023-01-23,15,51.95238728147482
2023-01-23,16,59.39197602333561
2023-01-23,17,62.47441486884965
2023-01-23,18,57.42851291096492
2023-01-23,19,50.91655818672154
2023-01-23,20,40.82044809167269
2023-01-23,21,29.9762969250739
2023-01-23,22,20.745793599804845
2023-01-23,23,9.92175385238721
2023-01-23,24,4.362467800496956
2023-01-24,1,4.126366881929486
2023-01-24,2,4.161027157989633
2023-01-24,3,4.0911692029513915
2023-01-24,4,4.080116898818338
2023-01-24,5,10.041623789971263
2023-01-24,6,23.204957020801565
2023-01-24,7,26.39304020157619
2023-01-24,8,24.155578385152335
2023-01-24,9,26.572397413547044
2023-01-24,10,32.81880763846945
2023-01-24,11,43.13706811792964
2023-01-24,12,47.18465287481567
2023-01-24,13,52.601051491216154
2023-01-24,14,54.874631280275274
2023-01-24,15,55.963125895868124
2023-01-24,16,62.981270358929045
2023-01-24,17,64.44845779670139
2023-01-24,18,77.85700525416722
2023-01-24,19,81.8106222683532
2023-01-24,20,77.44808842451778
2023-01-24,21,73.19249136609108
2023-01-24,22,62.4280566358796
2023-01-24,23,53.08476932756119
2023-01-24,24,39.13699559234123
2023-01-25,1,38.66003414106088
2023-01-25,2,37.444569852020294
2023-01-25,3,36.62415929589448
2023-01-25,4,41.09217175105031
2023-01-25,5,52.378243357022
2023-01-25,6,63.2426580599392
2023-01-25,7,71.1934625330799
2023-01-25,8,71.11069151059513
2023-01-25,9,72.66588784763142
2023-01-25,10,67.96608928747378
2023-01-25,11,57.54945597542289
2023-01-25,12,56.980023911701736
2023-01-25,13,61.83265451715554
2023-01-25,14,62.460621159861674
2023-01-25,15,62.425283955860706
2023-01-25,16,55.862662059545336
2023-01-25,17,56.84904024752579
2023-01-25,18,73.16580477778388
2023-01-25,19,77.20297385355515
2023-01-25,20,61.36938679187556
2023-01-25,21,54.51281248170035
2023-01-25,22,37.24961544956043
2023-01-25,23,28.877274261284562
2023-01-25,24,15.119199548506312
2023-01-26,1,5.898603942935561
2023-01-26,2,4.927887354985184
2023-01-26,3,4.852199688048693
2023-01-26,4,7.1794736628047335
2023-01-26,5,15.700604302608966
2023-01-26,6,39.48313011509055
2023-01-26,7,56.77110853213636
2023-01-26,8,61.646111413451
2023-01-26,9,60.73902192962137
2023-01-26,10,62.592927742665196
2023-01-26,11,66.90018892632582
2023-01-26,12,70.78213422044549
2023-01-26,13,59.51245209919217
2023-01-26,14,62.36268165026702
2023-01-26,15,68.17264984975839
2023-01-26,16,76.90367618719425
2023-01-26,17,76.4558157362104
2023-01-26,18,76.62852748841037
2023-01-26,19,82.68049997178015
2023-01-26,20,74.60485571197715
2023-01-26,21,70.8671866572049
2023-01-26,22,60.95517916846764
2023-01-26,23,44.50091945352952
2023-01-26,24,35.382251751932685
2023-01-27,1,26.807505786070195
2023-01-27,2,24.364737983848006
2023-01-27,3,24.981230848909334
2023-01-27,4,24.53108893643658
2023-01-27,5,29.55320897181815
2023-01-27,6,37.97396837524331
2023-01-27,7,48.75204956432462
2023-01-27,8,46.81814975350226
2023-01-27,9,57.31256822429689
2023-01-27,10,47.53551993143992
2023-01-27,11,37.49726587119307
2023-01-27,12,31.47939407762082
2023-01-27,13,23.566610689504465
2023-01-27,14,20.482223352951394
2023-01-27,15,19.2732036503892
2023-01-27,16,19.205876830215754
2023-01-27,17,18.72720921235612
2023-01-27,18,18.828035292824392
2023-01-27,19,18.374179610675007
2023-01-27,20,18.52917710698855
2023-01-27,21,8.444162411973416
2023-01-27,22,3.6459531687164737
2023-01-27,23,3.747129937457918
2023-01-27,24,3.860336211131015
2023-01-28,1,3.938485976313951
2023-01-28,2,3.9601182664129677
2023-01-28,3,3.9580464952563026
2023-01-28,4,3.956701916392456
2023-01-28,5,3.985656768156147
2023-01-28,6,7.58451399565113
2023-01-28,7,15.41538502511186
2023-01-28,8,21.63540235540465
2023-01-28,9,22.077541551253013
2023-01-28,10,24.708058115768523
2023-01-28,11,29.245713345809193
2023-01-28,12,32.859131682944266
2023-01-28,13,46.587649890469265
2023-01-28,14,48.725555487683614
2023-01-28,15,49.8172116986596
2023-01-28,16,55.49987816200831
2023-01-28,17,65.79685679866755
2023-01-28,18,64.51774003093918
2023-01-28,19,68.5107730292992
2023-01-28,20,61.52160180827295
2023-01-28,21,59.64201870461701
2023-01-28,22,43.320709133560975
2023-01-28,23,19.111204051092724
2023-01-28,24,5.425199560325767
2023-01-29,1,4.497351035579938
2023-01-29,2,4.563030685801449
2023-01-29,3,4.564671944851914
2023-01-29,4,4.682378125453738
2023-01-29,5,4.658590278874299
2023-01-29,6,4.608138148713862
2023-01-29,7,4.359856930362677
2023-01-29,8,7.935124178484351
2023-01-29,9,13.124349722497678
2023-01-29,10,28.69747316397275
2023-01-29,11,40.28763181202936
2023-01-29,12,51.61361175956466
2023-01-29,13,58.721217565184595
2023-01-29,14,64.94265616566652
2023-01-29,15,67.33351473653849
2023-01-29,16,71.7916185791131
2023-01-29,17,70.7994386375803
2023-01-29,18,74.46564109887397
2023-01-29,19,87.89388906875179
2023-01-29,20,76.51785969054036
2023-01-29,21,71.43650373025991
2023-01-29,22,64.56072379280707
2023-01-29,23,52.15144404665374
2023-01-29,24,49.49631389893158
2023-01-30,1,52.48907661515648
2023-01-30,2,55.4125128343422
2023-01-30,3,56.392409277254
2023-01-30,4,57.91440437329052
2023-01-30,5,67.33692136474386
2023-01-30,6,75.58889639091738
2023-01-30,7,82.35444471333527
2023-01-30,8,104.23086601651366
2023-01-30,9,109.03912952495634
2023-01-30,10,112.06476656692998
2023-01-30,11,112.50554329941858
2023-01-30,12,102.25237658389119
2023-01-30,13,95.0996981435252
2023-01-30,14,87.96506626759817
2023-01-30,15,92.5263615652006
2023-01-30,16,87.63901595139913
2023-01-30,17,85.89261158384757
2023-01-30,18,94.43200427716899
2023-01-30,19,97.13181438108428
2023-01-30,20,85.9232126286531
2023-01-30,21,79.03757396063388
2023-01-30,22,72.82309224886309
2023-01-30,23,50.35568402706455
2023-01-30,24,43.93908940559017
2023-01-31,1,49.10441031460464
2023-01-31,2,54.861019551280236
2023-01-31,3,55.340674380358024
2023-01-31,4,58.05501370408757
2023-01-31,5,63.674461984544266
2023-01-31,6,66.99245827054932
2023-01-31,7,77.14022612481264
2023-01-31,8,95.28305122465143
2023-01-31,9,103.94804128543747
2023-01-31,10,102.69454214035457
2023-01-31,11,85.16465461962666
2023-01-31,12,81.8995264400751
2023-01-31,13,83.24308955242006
2023-01-31,14,79.10386102362665
2023-01-31,15,80.68540563658759
2023-01-31,16,80.6993535851881
2023-01-31,17,82.12473850149624
2023-01-31,18,109.9292607879329
2023-01-31,19,117.42535274890906
2023-01-31,20,114.22221869617965
2023-01-31,21,112.9806895500011
2023-01-31,22,94.4361761460966
2023-01-31,23,83.93800506268451
2023-01-31,24,74.87013605878843
2023-02-01,1,49.234519962097025
2023-02-01,2,42.75749718563906
2023-02-01,3,52.902095064860376
2023-02-01,4,65.59653462413101
2023-02-01,5,72.52048875662581
2023-02-01,6,77.65088676260932
2023-02-01,7,78.29180579216352
2023-02-01,8,91.02597719443979
2023-02-01,9,88.72024927367235
2023-02-01,10,89.60817231056001
2023-02-01,11,83.55447200659114
2023-02-01,12,64.12328005011824
2023-02-01,13,60.38972799394504
2023-02-01,14,69.04920782593653
2023-02-01,15,78.98954224541625
2023-02-01,16,76.31238469957668
2023-02-01,17,66.43662991621912
2023-02-01,18,65.09384078939836
2023-02-01,19,65.67706550131308
2023-02-01,20,61.26544004145322
2023-02-01,21,59.19491247992138
2023-02-01,22,41.58945177629155
2023-02-01,23,22.357084777680583
2023-02-01,24,9.724229116142842
2023-02-02,1,8.98454829928328
2023-02-02,2,7.703514906332306
2023-02-02,3,9.094516321485688
2023-02-02,4,12.648265203946119
2023-02-02,5,18.42050249499701
2023-02-02,6,22.31901956001932
2023-02-02,7,21.640736159010373
2023-02-02,8,21.588076645380315
2023-02-02,9,22.009084202542372
2023-02-02,10,27.330720787614844
2023-02-02,11,28.02675672807035
2023-02-02,12,22.932616068343457
2023-02-02,13,23.6804959095654
2023-02-02,14,28.554097455288705
2023-02-02,15,30.63142301572821
2023-02-02,16,32.75790674808528
2023-02-02,17,25.887062334476795
2023-02-02,18,23.32098338623885
2023-02-02,19,23.160429493858118
2023-02-02,20,20.666553791681636
2023-02-02,21,19.680081306429596
2023-02-02,22,16.40095319300037
2023-02-02,23,7.7474606218648185
2023-02-02,24,6.077918573370322
2023-02-03,1,7.364913138497859
2023-02-03,2,8.466555379618486
2023-02-03,3,9.58991279416952
2023-02-03,4,22.797660454822587
2023-02-03,5,42.73810754430912
2023-02-03,6,60.06587901137973
2023-02-03,7,69.67383433334182
2023-02-03,8,85.04376712599854
2023-02-03,9,93.1799983197394
2023-02-03,10,91.12267753677217
2023-02-03,11,82.88161434057432
2023-02-03,12,80.10629370303296
2023-02-03,13,84.05831344671695
2023-02-03,14,87.95696897745613
2023-02-03,15,94.11663839559824
2023-02-03,16,105.91344078564516
2023-02-03,17,115.45646168267302
2023-02-03,18,129.2240924109203
2023-02-03,19,132.65928578241488
2023-02-03,20,130.18284831204073
2023-02-03,21,130.54462972932737
2023-02-03,22,127.47673541255935
2023-02-03,23,121.66787419978812
2023-02-03,24,118.32106704349965
2023-02-04,1,125.82638778902819
2023-02-04,2,124.75258811225224
2023-02-04,3,125.14870720319593
