Delivery Date,Hour,Consumption-based EF (g CO2e/kWh)
2024-01-06,5,108.72453901643267
2024-01-06,6,110.89826506971121
2024-01-06,7,110.3684729200524
2024-01-06,8,110.27751606678373
2024-01-06,9,112.15310500819095
2024-01-06,10,112.58366506040652
2024-01-06,11,117.5574749227321
2024-01-06,12,123.20782079707112
2024-01-06,13,131.32653457296203
2024-01-06,14,135.08131362335655
2024-01-06,15,137.33704763079527
2024-01-06,16,136.04949656893908
2024-01-06,17,134.57265444605954
2024-01-06,18,126.91430617565436
2024-01-06,19,120.08340393077798
2024-01-06,20,130.60421263340365
2024-01-06,21,134.63222393614637
2024-01-06,22,139.54893501394145
2024-01-06,23,144.07301243290237
2024-01-06,24,139.09779150574644
2024-01-07,1,126.00844371011178
2024-01-07,2,117.88739236985032
2024-01-07,3,113.04856962960183
2024-01-07,4,112.01867823557124
2024-01-07,5,110.77596432680099
2024-01-07,6,116.63924861631668
2024-01-07,7,124.67065607603162
2024-01-07,8,130.27562442158546
2024-01-07,9,134.2182202651147
2024-01-07,10,139.9308668554623
2024-01-07,11,148.186002000767
2024-01-07,12,150.13230585873515
2024-01-07,13,152.7692764563131
2024-01-07,14,152.67435793026345
2024-01-07,15,156.0056901921317
2024-01-07,16,149.57535498111497
2024-01-07,17,135.20215341027608
2024-01-07,18,139.3497291003964
2024-01-07,19,138.78868366776987
2024-01-07,20,139.27593107663373
2024-01-07,21,138.44979132972185
2024-01-07,22,131.40529171242244
2024-01-07,23,111.820927478297
2024-01-07,24,98.37619760804913
2024-01-08,1,83.23037047573413
2024-01-08,2,75.06197380281174
2024-01-08,3,70.24166633622116
2024-01-08,4,81.11250847879215
2024-01-08,5,83.03950789220058
2024-01-08,6,91.82077419817234
2024-01-08,7,107.72325054996476
2024-01-08,8,130.8854335567655
2024-01-08,9,136.88400101173406
2024-01-08,10,140.41268999836382
2024-01-08,11,139.4404897981161
2024-01-08,12,140.12724508032252
2024-01-08,13,136.91238081442108
2024-01-08,14,140.4486776681345
2024-01-08,15,149.5374937435453
2024-01-08,16,151.22107180811992
2024-01-08,17,145.82921565781422
2024-01-08,18,146.80996749652292
2024-01-08,19,145.18565424662026
2024-01-08,20,141.80893946551254
2024-01-08,21,138.47996486858116
2024-01-08,22,116.40534348656571
2024-01-08,23,100.5472318119097
2024-01-08,24,80.31305766208041
2024-01-09,1,69.97233484011615
2024-01-09,2,49.002376180732824
2024-01-09,3,35.619226909480176
2024-01-09,4,36.19338029617298
2024-01-09,5,44.88501779257685
2024-01-09,6,54.67926945569869
2024-01-09,7,59.78047976671537
2024-01-09,8,66.96323680763443
2024-01-09,9,76.82939604956145
2024-01-09,10,64.97010677886146
2024-01-09,11,59.20375102257298
2024-01-09,12,64.61438545889972
2024-01-09,13,76.3466118315606
2024-01-09,14,83.6077215428203
2024-01-09,15,86.51922571046249
2024-01-09,16,77.70868334706023
2024-01-09,17,68.54925791538552
2024-01-09,18,71.74772504459492
2024-01-09,19,77.72448058998806
2024-01-09,20,82.39160644790542
2024-01-09,21,77.85192691744372
2024-01-09,22,70.53352032404857
2024-01-09,23,64.29069493697028
2024-01-09,24,47.29132230596203
2024-01-10,1,13.424097428588263
2024-01-10,2,4.3690018972579265
2024-01-10,3,4.3547933973894875
2024-01-10,4,8.013652668029371
2024-01-10,5,19.11058194950165
2024-01-10,6,35.98489212210829
2024-01-10,7,40.519559939310064
2024-01-10,8,40.235914399125015
2024-01-10,9,47.617541203040595
2024-01-10,10,44.05286821327186
2024-01-10,11,45.215693188112894
2024-01-10,12,46.36713637243719
2024-01-10,13,47.857120132809555
2024-01-10,14,53.08723811080191
2024-01-10,15,53.88878124629481
2024-01-10,16,52.83963538566372
2024-01-10,17,66.02828120999264
2024-01-10,18,74.96968327215953
2024-01-10,19,73.35325171672974
2024-01-10,20,78.2324959551665
2024-01-10,21,78.18509113277122
2024-01-10,22,76.99506357290397
2024-01-10,23,81.0852165235931
2024-01-10,24,67.79984795725011
2024-01-11,1,54.989723460809316
2024-01-11,2,39.66853887156887
2024-01-11,3,30.036960844591878
2024-01-11,4,34.2930796737537
2024-01-11,5,52.66596900174018
2024-01-11,6,62.84403373916635
2024-01-11,7,84.09969892424236
2024-01-11,8,99.18636482815683
2024-01-11,9,103.7432083741675
2024-01-11,10,105.01908597352131
2024-01-11,11,104.91272496025782
2024-01-11,12,108.12278694456836
2024-01-11,13,104.49883695272844
2024-01-11,14,95.61250588701459
2024-01-11,15,90.4048063183526
2024-01-11,16,93.17389675274072
2024-01-11,17,98.84958130706188
2024-01-11,18,100.60134966197185
2024-01-11,19,107.21121438882516
2024-01-11,20,104.14762443664601
2024-01-11,21,111.70564918237733
2024-01-11,22,113.28301333204544
2024-01-11,23,120.52932972709016
2024-01-11,24,110.10034069505089
2024-01-12,1,98.32440288020338
2024-01-12,2,88.40302719728598
2024-01-12,3,89.88982335975237
2024-01-12,4,90.41186313126754
2024-01-12,5,89.6578525122148
2024-01-12,6,88.78512115584884
2024-01-12,7,86.6384192399129
2024-01-12,8,98.51982190019271
2024-01-12,9,94.01987271104335
2024-01-12,10,82.58276232408828
2024-01-12,11,67.82437622619136
2024-01-12,12,61.350200419585974
2024-01-12,13,54.921824823125135
2024-01-12,14,51.644973821947424
2024-01-12,15,51.134305015211396
2024-01-12,16,44.829690970821986
2024-01-12,17,48.60956544557652
2024-01-12,18,44.54950055166416
2024-01-12,19,41.52318118977716
2024-01-12,20,38.31676909755091
2024-01-12,21,42.851280536194345
2024-01-12,22,36.48871443643719
2024-01-12,23,27.434291382595806
2024-01-12,24,9.110145672717772
2024-01-13,1,4.409229038054103
2024-01-13,2,4.4826196967217316
2024-01-13,3,4.539504377052257
2024-01-13,4,4.378274050253285
2024-01-13,5,4.218776012035002
2024-01-13,6,4.245536747943147
2024-01-13,7,4.231877132424633
2024-01-13,8,4.579166959763349
2024-01-13,9,4.878704703601653
2024-01-13,10,4.8277040471762005
2024-01-13,11,5.530134328455189
2024-01-13,12,5.619616058460148
2024-01-13,13,5.492253109824298
2024-01-13,14,5.71714765498513
2024-01-13,15,5.455707237471731
2024-01-13,16,5.937505262862958
2024-01-13,17,6.243322739346212
2024-01-13,18,7.442516787616263
2024-01-13,19,10.058814204110755
2024-01-13,20,10.220493553276496
2024-01-13,21,10.274754161428326
2024-01-13,22,9.477187705117354
2024-01-13,23,9.60860131344323
2024-01-13,24,9.7275858201463
2024-01-14,1,5.239830977970698
2024-01-14,2,4.79983498267524
2024-01-14,3,4.83071185731401
2024-01-14,4,4.821204172207193
2024-01-14,5,4.7511506382101025
2024-01-14,6,5.652060501443508
2024-01-14,7,9.181634747528122
2024-01-14,8,15.549103004305364
2024-01-14,9,15.788226338094493
2024-01-14,10,16.067459304645123
2024-01-14,11,17.86027925359391
2024-01-14,12,22.05518327696198
2024-01-14,13,27.971050525612526
2024-01-14,14,26.88541233382976
2024-01-14,15,33.74161851438786
2024-01-14,16,38.052162592910186
2024-01-14,17,40.30059891646791
2024-01-14,18,44.976121259070396
2024-01-14,19,51.76302991594691
2024-01-14,20,54.572874285407735
2024-01-14,21,44.09564438171786
2024-01-14,22,37.59308235407902
2024-01-14,23,38.25142786780278
2024-01-14,24,41.81851420436908
2024-01-15,1,44.23274075238395
2024-01-15,2,45.148272026027186
2024-01-15,3,43.44972673171282
2024-01-15,4,44.02640756067476
2024-01-15,5,51.12690434530107
2024-01-15,6,61.02087860816635
2024-01-15,7,67.30915846684157
2024-01-15,8,86.44788767142344
2024-01-15,9,96.10337884001594
2024-01-15,10,91.06920558543978
2024-01-15,11,78.55216787279282
2024-01-15,12,83.45301607832981
2024-01-15,13,76.86029283563371
2024-01-15,14,79.70115585442593
2024-01-15,15,85.2059045374991
2024-01-15,16,90.6236954118546
2024-01-15,17,97.51526685730099
2024-01-15,18,122.08885332631498
2024-01-15,19,126.32469732772087
2024-01-15,20,113.18024796705612
2024-01-15,21,113.55366605298937
2024-01-15,22,92.26847131829615
2024-01-15,23,86.30374590175315
2024-01-15,24,86.78918469387754
2024-01-16,1,89.92942897225397
2024-01-16,2,86.93717389722829
2024-01-16,3,77.88675487435185
2024-01-16,4,79.94935286944164
2024-01-16,5,88.36334536244162
2024-01-16,6,94.8078819047577
2024-01-16,7,110.32756482807649
2024-01-16,8,123.07247169148026
2024-01-16,9,124.61547169004349
2024-01-16,10,118.9555504438068
2024-01-16,11,118.7286602777784
2024-01-16,12,119.80184064343918
2024-01-16,13,108.80393651221105
2024-01-16,14,103.13832931893896
2024-01-16,15,99.08304831047775
2024-01-16,16,87.30440618101547
2024-01-16,17,91.70536093668359
2024-01-16,18,97.82642489644384
2024-01-16,19,108.20746245227845
2024-01-16,20,100.99703864163872
2024-01-16,21,89.64638938013678
2024-01-16,22,79.14669938155417
2024-01-16,23,63.03890589025327
2024-01-16,24,54.554666400519
2024-01-17,1,54.72104908650649
2024-01-17,2,47.47844047147524
2024-01-17,3,50.800377817453935
2024-01-17,4,52.36762956333208
2024-01-17,5,60.21729654546636
2024-01-17,6,69.99902829377434
2024-01-17,7,71.48505399570104
2024-01-17,8,82.64781201227723
2024-01-17,9,91.29234250222069
2024-01-17,10,91.72444787885682
2024-01-17,11,79.34961043906519
2024-01-17,12,76.34570376954906
2024-01-17,13,78.0770401772779
2024-01-17,14,75.55812348152433
2024-01-17,15,82.38531181719428
2024-01-17,16,79.48903445053347
2024-01-17,17,79.96791156576087
2024-01-17,18,84.02712051277692
2024-01-17,19,84.49229823223139
2024-01-17,20,95.43606131016858
2024-01-17,21,100.91910432233895
2024-01-17,22,98.02456344378112
2024-01-17,23,83.10731652973126
2024-01-17,24,69.76278756840891
2024-01-18,1,62.48490979139586
2024-01-18,2,55.48799980319917
2024-01-18,3,53.56254065020795
2024-01-18,4,59.15148531525959
2024-01-18,5,67.3772938390982
2024-01-18,6,98.282862152816
2024-01-18,7,117.12818358538179
2024-01-18,8,127.9454319185317
2024-01-18,9,128.59289753179928
2024-01-18,10,118.5540885339893
2024-01-18,11,124.83990669220984
2024-01-18,12,132.26136401920206
2024-01-18,13,138.53382666585458
2024-01-18,14,141.22616187027486
2024-01-18,15,140.6754810865814
2024-01-18,16,141.19887918771346
2024-01-18,17,134.31464058413673
2024-01-18,18,137.2729342658131
2024-01-18,19,135.18880413302156
2024-01-18,20,134.9055315280263
2024-01-18,21,138.46858316789925
2024-01-18,22,136.62922371314343
2024-01-18,23,129.43502347852257
2024-01-18,24,120.80451390302484
2024-01-19,1,112.49847451865266
2024-01-19,2,106.3613541898592
2024-01-19,3,102.93731668471403
2024-01-19,4,101.86751725926003
2024-01-19,5,113.03338977972177
2024-01-19,6,121.971556780459
2024-01-19,7,128.50183200977287
2024-01-19,8,139.87522693954344
2024-01-19,9,123.57395334603119
2024-01-19,10,114.32734574547185
2024-01-19,11,114.79674639254684
2024-01-19,12,107.23635277470399
2024-01-19,13,101.4744252304784
2024-01-19,14,109.91021948207286
2024-01-19,15,109.91250980493768
2024-01-19,16,114.24441054719945
2024-01-19,17,109.42930519743254
2024-01-19,18,112.18217906318752
2024-01-19,19,113.5260455964637
2024-01-19,20,122.8859490128021
2024-01-19,21,135.18616317898795
2024-01-19,22,129.01920176685894
2024-01-19,23,129.42803127115235
2024-01-19,24,123.87922362962365
2024-01-20,1,119.36085472614677
2024-01-20,2,108.85779293789334
2024-01-20,3,102.5390026310335
2024-01-20,4,95.50012673630104
2024-01-20,5,88.1348276360745
2024-01-20,6,90.20801891285723
2024-01-20,7,90.97207712920546
2024-01-20,8,92.1848943437423
2024-01-20,9,95.68388926927534
2024-01-20,10,109.04275661042017
2024-01-20,11,124.73129293068537
2024-01-20,12,135.15063002896346
2024-01-20,13,139.74136224559615
2024-01-20,14,139.58537357158568
2024-01-20,15,128.57985111107496
2024-01-20,16,121.00032959736079
2024-01-20,17,111.46719986457408
2024-01-20,18,120.55545045695503
2024-01-20,19,126.27050287611247
2024-01-20,20,131.89777536510434
2024-01-20,21,132.96936031553244
2024-01-20,22,121.83433284129497
2024-01-20,23,105.50262090876242
2024-01-20,24,98.39829483465236
2024-01-21,1,99.29237035349095
2024-01-21,2,88.37260289439692
2024-01-21,3,90.52593565302628
2024-01-21,4,96.7371738937212
2024-01-21,5,96.26414651377401
2024-01-21,6,94.56487201786521
2024-01-21,7,101.78164737712733
2024-01-21,8,113.26529724446944
2024-01-21,9,115.69647042223941
2024-01-21,10,116.50888557974956
2024-01-21,11,120.22739157529857
2024-01-21,12,122.30875468890923
2024-01-21,13,127.65596914978359
2024-01-21,14,118.11543366057285
2024-01-21,15,109.69326615083085
2024-01-21,16,106.88787233224583
2024-01-21,17,105.16949946975477
2024-01-21,18,107.7903241888449
2024-01-21,19,104.28067996549018
2024-01-21,20,96.71077436991004
2024-01-21,21,99.88975210318364
2024-01-21,22,97.10873880766619
2024-01-21,23,88.80062631390864
2024-01-21,24,80.5634977491985
2024-01-22,1,63.27045068186707
2024-01-22,2,52.597001827971766
2024-01-22,3,51.95079459609629
2024-01-22,4,54.78918828612446
2024-01-22,5,63.44701587141592
2024-01-22,6,73.5180817054611
2024-01-22,7,72.71413783879022
2024-01-22,8,82.38952340443419
2024-01-22,9,85.21935291431014
2024-01-22,10,86.2247853764796
2024-01-22,11,90.42273827900661
2024-01-22,12,103.87499438759261
2024-01-22,13,101.4695112013862
2024-01-22,14,104.84790382803085
2024-01-22,15,107.88141752820613
2024-01-22,16,102.46068187823505
2024-01-22,17,103.62549668696582
2024-01-22,18,113.36003056524711
2024-01-22,19,97.10705525155353
2024-01-22,20,100.60018539061787
2024-01-22,21,93.34022877010838
2024-01-22,22,100.46423367346145
2024-01-22,23,103.15582723356152
2024-01-22,24,94.57939930911714
2024-01-23,1,100.29020463660997
2024-01-23,2,103.9579411315859
2024-01-23,3,113.51902542439444
2024-01-23,4,121.34923583809964
2024-01-23,5,122.94216259098857
2024-01-23,6,113.01832955134401
2024-01-23,7,108.7842214766552
2024-01-23,8,118.60798064518093
2024-01-23,9,115.20755527823785
2024-01-23,10,120.17040199423577
2024-01-23,11,121.74087864588576
2024-01-23,12,133.55629187059586
2024-01-23,13,120.27206260789295
2024-01-23,14,123.38559261363218
2024-01-23,15,124.34041266457655
2024-01-23,16,126.24842101687017
2024-01-23,17,125.37263950655708
2024-01-23,18,112.72357114678397
2024-01-23,19,111.25975300577669
2024-01-23,20,108.2962520669023
2024-01-23,21,120.49808925346645
2024-01-23,22,108.22316677052736
2024-01-23,23,109.34702299317881
2024-01-23,24,96.93291653134116
2024-01-24,1,82.22436217358614
2024-01-24,2,80.51676533734936
2024-01-24,3,89.16703542741246
2024-01-24,4,88.38411767248512
2024-01-24,5,99.5023390873717
2024-01-24,6,103.75244473284704
2024-01-24,7,113.11730358237585
2024-01-24,8,123.67609959601378
2024-01-24,9,121.47444304235046
2024-01-24,10,112.7826284657886
2024-01-24,11,109.25808944694052
2024-01-24,12,111.28163052608961
2024-01-24,13,116.28311023629861
2024-01-24,14,119.15061348950283
2024-01-24,15,119.93123299331754
2024-01-24,16,113.42407297233507
2024-01-24,17,120.35827447936182
2024-01-24,18,122.35755586096086
2024-01-24,19,114.26277021713628
2024-01-24,20,113.06640756041388
2024-01-24,21,117.95392384303472
2024-01-24,22,113.85966228223904
2024-01-24,23,105.76253699527557
2024-01-24,24,95.37878885473339
2024-01-25,1,82.21565135934631
2024-01-25,2,70.30703631937487
2024-01-25,3,67.26636016216561
2024-01-25,4,72.50176279323522
2024-01-25,5,79.3307792868706
2024-01-25,6,83.2807779277521
2024-01-25,7,89.27226237663739
2024-01-25,8,100.9893633730114
2024-01-25,9,98.67271231494392
2024-01-25,10,99.48826402350771
2024-01-25,11,99.71688541964032
2024-01-25,12,98.18122851583296
2024-01-25,13,97.60484293554376
2024-01-25,14,98.54020610596605
2024-01-25,15,102.9310083187924
2024-01-25,16,105.78028009082438
2024-01-25,17,100.24810641237413
2024-01-25,18,95.76579848615287
2024-01-25,19,93.2323050082858
2024-01-25,20,86.95514925001247
2024-01-25,21,80.06174534573073
2024-01-25,22,76.69178019699324
2024-01-25,23,64.7059551381339
2024-01-25,24,49.89697220383852
2024-01-26,1,38.00792561675785
2024-01-26,2,17.800629658980977
2024-01-26,3,13.495211066912072
2024-01-26,4,13.354557634362314
2024-01-26,5,19.66033509408582
2024-01-26,6,28.085591403573886
2024-01-26,7,58.31867305415981
2024-01-26,8,88.99933788028584
2024-01-26,9,99.9080881383455
2024-01-26,10,100.22578693471907
2024-01-26,11,105.80569127773417
2024-01-26,12,113.02711968724819
2024-01-26,13,118.82394262151753
2024-01-26,14,128.72200290445065
2024-01-26,15,129.05564997498917
2024-01-26,16,124.56846624758617
2024-01-26,17,117.62052233418586
2024-01-26,18,117.26781295731804
2024-01-26,19,112.42930305577002
2024-01-26,20,118.78844931339042
2024-01-26,21,128.5665058872401
2024-01-26,22,117.02258360679367
2024-01-26,23,97.72912599077843
2024-01-26,24,88.15032916805383
2024-01-27,1,71.9171031592786
2024-01-27,2,71.0414432321588
2024-01-27,3,71.31978717409497
2024-01-27,4,70.85943161940118
2024-01-27,5,69.84983746538188
2024-01-27,6,73.46983237425063
2024-01-27,7,72.0025288627592
2024-01-27,8,83.64895975736671
2024-01-27,9,104.53086959719747
2024-01-27,10,114.29378551065629
2024-01-27,11,110.02581063817786
2024-01-27,12,114.45713856357912
2024-01-27,13,114.69786328944744
2024-01-27,14,122.188804721334
2024-01-27,15,120.96385100659481
2024-01-27,16,116.7470140356233
2024-01-27,17,105.55199878652522
2024-01-27,18,97.01859956398508
2024-01-27,19,93.66961036258533
2024-01-27,20,94.21405052400752
2024-01-27,21,93.0449615424258
2024-01-27,22,80.76530916004516
2024-01-27,23,79.24605779309469
2024-01-27,24,76.29729112299658
2024-01-28,1,71.09449670766446
2024-01-28,2,55.28024281312597
2024-01-28,3,45.391006708721335
2024-01-28,4,45.70892429589991
2024-01-28,5,46.19609702162465
2024-01-28,6,45.11009727028559
2024-01-28,7,42.91090101768099
2024-01-28,8,33.422197741073774
2024-01-28,9,37.125636201030964
2024-01-28,10,47.207032071171355
2024-01-28,11,55.099709307182934
2024-01-28,12,67.15205171341977
2024-01-28,13,74.37925606065845
2024-01-28,14,72.61672967513711
2024-01-28,15,72.95580324303158
2024-01-28,16,79.42895609358496
2024-01-28,17,85.655196450304
2024-01-28,18,92.05327462013707
2024-01-28,19,91.787961067603
2024-01-28,20,91.66893659583647
2024-01-28,21,86.44141360748897
2024-01-28,22,68.95216623117389
2024-01-28,23,59.89970079428669
2024-01-28,24,55.05605017475442
2024-01-29,1,45.66125712983515
2024-01-29,2,38.21701722271734
2024-01-29,3,40.08286402315904
2024-01-29,4,49.78696390410224
2024-01-29,5,67.41955355978135
2024-01-29,6,82.42925240063818
2024-01-29,7,98.04275065120667
2024-01-29,8,120.80683108496221
2024-01-29,9,127.81079418734134
2024-01-29,10,127.79280469069113
2024-01-29,11,129.69631320022157
2024-01-29,12,132.69362433293014
2024-01-29,13,133.26052422150696
2024-01-29,14,129.70750605110933
2024-01-29,15,128.06075041743804
2024-01-29,16,116.85157513704438
2024-01-29,17,110.98953735191036
2024-01-29,18,120.75985458760984
2024-01-29,19,119.53600044253494
2024-01-29,20,117.02184764657615
2024-01-29,21,115.057203420252
2024-01-29,22,112.27656298074828
2024-01-29,23,89.04889464984967
2024-01-29,24,71.64450150938546
2024-01-30,1,58.78647290155393
2024-01-30,2,44.023297095922835
2024-01-30,3,42.396148882605296
2024-01-30,4,45.933213218918
2024-01-30,5,54.98632400973682
2024-01-30,6,70.32562667307326
2024-01-30,7,77.64438851586594
2024-01-30,8,99.68836886052105
2024-01-30,9,116.42973120192609
2024-01-30,10,120.58228646458406
2024-01-30,11,126.71768914250781
2024-01-30,12,131.5972280709797
2024-01-30,13,133.06211014166152
2024-01-30,14,136.08133374689078
2024-01-30,15,138.4981431120836
2024-01-30,16,139.07883364701212
2024-01-30,17,134.09619842940447
2024-01-30,18,128.01300938802328
2024-01-30,19,126.57383226647303
2024-01-30,20,125.7051888614927
2024-01-30,21,129.1935228635732
2024-01-30,22,137.0813177787429
2024-01-30,23,119.24946420658416
2024-01-30,24,113.23560993811353
2024-01-31,1,104.88619629001506
2024-01-31,2,105.7642696464463
2024-01-31,3,106.47523632681147
2024-01-31,4,107.46783480027443
2024-01-31,5,107.98788048364786
2024-01-31,6,109.27189500227918
2024-01-31,7,126.367301229452
2024-01-31,8,136.3734131043596
2024-01-31,9,137.14797101065255
2024-01-31,10,135.16093105093836
2024-01-31,11,139.23704098234688
2024-01-31,12,138.90824342450435
2024-01-31,13,134.03284665999593
2024-01-31,14,130.6806291468259
2024-01-31,15,122.07554979448344
2024-01-31,16,111.45244528442224
2024-01-31,17,112.14005652236612
2024-01-31,18,115.00508716197126
2024-01-31,19,98.99523166919577
2024-01-31,20,87.35503822276664
2024-01-31,21,80.04651344466224
2024-01-31,22,72.97578761177438
2024-01-31,23,65.3042365160792
2024-01-31,24,30.460968931235662
2024-02-01,1,9.752419406851315
2024-02-01,2,6.951161498548644
2024-02-01,3,7.5473501717987865
2024-02-01,4,14.582130239101822
2024-02-01,5,27.040163292790943
2024-02-01,6,50.060965473328345
2024-02-01,7,62.87202552634401
2024-02-01,8,76.48441749343279
2024-02-01,9,79.9537285401136
2024-02-01,10,83.77694239083682
2024-02-01,11,85.69669455907047
2024-02-01,12,83.20088217358855
2024-02-01,13,96.61541404377104
2024-02-01,14,112.52039589643356
2024-02-01,15,115.99510970411691
2024-02-01,16,118.88096511293702
2024-02-01,17,124.74747170719513
2024-02-01,18,119.2205654346104
2024-02-01,19,115.67697438026062
2024-02-01,20,110.52429220850782
2024-02-01,21,117.55767341140661
2024-02-01,22,108.06769972362048
2024-02-01,23,89.62727382501906
2024-02-01,24,79.54130625421949
2024-02-02,1,60.32963626969558
2024-02-02,2,43.362244735817235
2024-02-02,3,34.10936435428032
2024-02-02,4,39.00015245098882
2024-02-02,5,52.34748552312362
2024-02-02,6,69.4727852541554
2024-02-02,7,80.4804258129211
2024-02-02,8,100.53024691393432
2024-02-02,9,105.42748631983193
2024-02-02,10,107.69361121296244
2024-02-02,11,95.90973596523217
2024-02-02,12,107.08716749574438
2024-02-02,13,108.49096593571261
2024-02-02,14,114.24218662257917
2024-02-02,15,116.95730604836302
2024-02-02,16,115.6076482100208
2024-02-02,17,122.01915166724343
2024-02-02,18,129.56151669183296
2024-02-02,19,131.4074845002874
2024-02-02,20,125.51209331003344
2024-02-02,21,118.77791186072628
2024-02-02,22,119.56968044793335
2024-02-02,23,114.93139070015067
2024-02-02,24,107.30253586711848
2024-02-03,1,97.94009487989567
2024-02-03,2,91.46979487690005
2024-02-03,3,87.14873924255576
2024-02-03,4,90.87115255975726
2024-02-03,5,95.08789542134478
2024-02-03,6,100.11761841534833
2024-02-03,7,106.24487097478718
2024-02-03,8,124.8230005694894
2024-02-03,9,118.80757500020903
2024-02-03,10,110.61130996386503
2024-02-03,11,109.64132076172515
2024-02-03,12,105.13280975575786
2024-02-03,13,99.42284492663647
2024-02-03,14,89.94229412388796
2024-02-03,15,85.28679066573677
2024-02-03,16,96.54614265305027
2024-02-03,17,111.01679328517459
2024-02-03,18,125.95047739974754
2024-02-03,19,133.23720787006962
2024-02-03,20,135.2313293248827
2024-02-03,21,135.44991010776894
2024-02-03,22,131.13070829371105
2024-02-03,23,118.39491964507185
2024-02-03,24,106.3861956797413
2024-02-04,1,103.32372601846393
2024-02-04,2,86.31909515060944
2024-02-04,3,84.01097595481453
2024-02-04,4,85.4267659435549
